2603.TW,長榮,24.75,-0.05,-0.20%,-9535
1402.TW,遠東新,46.90,1.30,+2.85%,-5287
2838.TW,聯邦銀,8.90,0.00,0.00%,-4116
3045.TW,台灣大,67.30,0.50,+0.75%,-3549
1102.TW,亞泥,32.25,0.05,+0.16%,-3237
911610.TW,聯環,19.05,1.20,+6.72%,-3163
1459.TW,聯發,16.45,0.00,0.00%,-3027
3049.TW,和鑫,23.65,0.45,+1.94%,-2602
911608.TW,明輝,16.70,-0.10,-0.60%,-2507
2890.TW,永豐金,11.55,-0.10,-0.86%,-2496
1737.TW,臺鹽,25.15,-0.20,-0.79%,-2438
2329.TW,華泰,7.91,0.22,+2.86%,-2332
2887.TW,台新金,13.70,0.15,+1.11%,-2325
3519.TW,綠能,90.30,-0.70,-0.77%,-2317
911611.TW,中泰山,13.20,-0.05,-0.38%,-2179
1304.TW,臺聚,27.55,0.30,+1.10%,-2134
2504.TW,國產,16.35,0.25,+1.55%,-1946
5388.TW,中磊,28.70,-0.75,-2.55%,-1904
2884.TW,玉山金,16.00,0.05,+0.31%,-1848
1513.TW,中興電,18.20,-0.15,-0.82%,-1784
2609.TW,陽明,21.70,-0.30,-1.36%,-1723
9911.TW,櫻花,24.85,1.10,+4.63%,-1696
1902.TW,臺紙,20.05,1.05,+5.53%,-1682
4904.TW,遠傳,44.35,-0.05,-0.11%,-1584
2014.TW,中鴻,13.50,-0.25,-1.82%,-1574
2888.TW,新光金,11.30,-0.05,-0.44%,-1537
1409.TW,新纖,16.45,0.00,0.00%,-1525
2002.TW,中鋼,31.25,0.15,+0.48%,-1391
1440.TW,南紡,21.25,-0.45,-2.07%,-1370
2101.TW,南港,44.45,0.20,+0.45%,-1326
2881.TW,富邦金,38.00,0.05,+0.13%,-1310
1319.TW,東陽,50.00,1.70,+3.52%,-1300
2485.TW,兆赫,50.70,-0.30,-0.59%,-1284
1460.TW,宏遠,7.79,-0.01,-0.13%,-1263
1617.TW,榮星,13.00,-0.05,-0.38%,-1259
2610.TW,華航,24.85,-0.35,-1.39%,-1178
2501.TW,國建,17.35,0.05,+0.29%,-1144
1710.TW,東聯,34.05,0.00,0.00%,-1108
1101.TW,台泥,33.50,0.25,+0.75%,-1084
1531.TW,高林股,27.70,-0.05,-0.18%,-1075
911609.TW,揚子江,23.25,-0.25,-1.06%,-1067
2841.TW,台開,14.10,-0.20,-1.40%,-1000
1313.TW,聯成,24.20,0.00,0.00%,-969
9939.TW,宏全,61.50,1.50,+2.50%,-937
2106.TW,建大,32.15,-0.20,-0.62%,-907
6153.TW,嘉聯益,39.60,-0.65,-1.61%,-881
2547.TW,日勝生,41.80,0.50,+1.21%,-876
3653.TW,健策,172.00,1.00,+0.58%,-858
2349.TW,錸德,8.60,0.05,+0.58%,-843
1444.TW,力麗,18.65,0.15,+0.81%,-813
